business_id,name,city,state,latitude,longitude,stars,review_count,is_open,attributes,category,hours
YKGb41Io_6mRsm4Bee7aOQ,Firebirds Wood Fired Grill,Beachwood,OH,41.453669,-81.48619599999998,3.5,109,1,"RestaurantsTableService,RestaurantsGoodForGroups,Caters,RestaurantsReservations,RestaurantsTakeOut,HasTV,OutdoorSeating,HappyHour,WheelchairAccessible,BusinessAcceptsCreditCards","Wine Bars, Restaurants, Steakhouses, Nightlife, Bars, Seafood","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
KDiUpLL46cgoiWIM_UyR6g,Sushi Bomb,Pittsburgh,PA,40.45254310000001,-80.16027270000002,4.0,142,1,"HasTV,RestaurantsTakeOut,GoodForKids,WheelchairAccessible,BusinessAcceptsCreditCards,RestaurantsTableService,RestaurantsGoodForGroups","Steakhouses, Sushi Bars, Restaurants, Japanese","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}"
6okGKL2PA7kkc-GjZzNHnA,Johnny's Italian Steakhouse,Middleton,WI,43.09372929999999,-89.5267453,3.5,225,1,"RestaurantsTakeOut,Caters,BikeParking,RestaurantsGoodForGroups,RestaurantsReservations,HasTV,GoodForKids,OutdoorSeating,BusinessAcceptsCreditCards,RestaurantsTableService","Steakhouses, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '10:0-21:0'}"
kkl0Jnord6laHQGkgZxG1Q,Applebee's Grill + Bar,Streetsboro,OH,41.238928,-81.34999,3.0,31,1,"RestaurantsTakeOut,RestaurantsGoodForGroups,BusinessAcceptsCreditCards,GoodForKids,HappyHour,HasTV,RestaurantsTableService","American (Traditional), Steakhouses, Nightlife, Sports Bars, Burgers, Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
eHgKGBAl8o3VCBi4YrQ3FQ,Applebee's Grill + Bar,Avon,OH,41.4631492,-82.016425,3.0,16,1,"RestaurantsTakeOut,BikeParking,RestaurantsGoodForGroups,HasTV,BusinessAcceptsCreditCards,GoodForKids,HappyHour,RestaurantsTableService,RestaurantsDelivery","Bars, Chicken Wings, Restaurants, Nightlife, Sports Bars, Steakhouses, American (Traditional), Burgers, Salad","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
efTPzpiSkxbgNlQOtwyVOA,Medina Steak and Seafood Company,Medina,OH,41.1389647,-81.8724508,3.0,18,0,"BusinessAcceptsCreditCards,GoodForKids,RestaurantsTakeOut,OutdoorSeating,RestaurantsReservations,HasTV","Hair Removal, Food, Steakhouses, Seafood, Restaurants, Beauty & Spas","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '15:0-23:0', 'Sunday': '16:0-21:0'}"
WpOMfnH8hvUOENVNn9xMsQ,John Q's Steakhouse,Cleveland,OH,41.4997221553,-81.6958446545,3.5,27,0,"OutdoorSeating,RestaurantsGoodForGroups,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTakeOut,HasTV,HappyHour","American (Traditional), Steakhouses, Restaurants",
nRmTDIs3Gbis9aX2-v1qcw,Shula's 2 Steak & Sports,Cleveland,OH,41.3935252598,-81.6505193499,3.0,91,1,"RestaurantsGoodForGroups,HasTV,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTakeOut,Caters,OutdoorSeating","American (Traditional), Seafood, Steakhouses, Restaurants, Bars, Sports Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
0YA3RpY5KXcezPXcjdfOGQ,Pittsburgh Steak Company,Pittsburgh,PA,40.428324,-79.97809699999998,2.0,6,0,"HappyHour,RestaurantsGoodForGroups","Restaurants, Steakhouses, Sushi Bars, Seafood","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-20:0'}"
Luv7Vq5SbnkHyN3X1ZM9yw,Applebee's Grill + Bar,Stow,OH,41.16629,-81.477168,2.5,15,1,"BusinessAcceptsCreditCards,GoodForKids,HasTV,RestaurantsTakeOut,RestaurantsGoodForGroups,RestaurantsTableService,RestaurantsDelivery,RestaurantsReservations,HappyHour","American (Traditional), Sports Bars, Restaurants, Nightlife, Steakhouses, Burgers, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
PV9CdNFDOX4_zWm3Sy3W8g,Quaker Steak & Lube,Middleton,WI,43.0980569322,-89.5192287862,3.0,133,0,"RestaurantsGoodForGroups,BusinessAcceptsCreditCards,GoodForKids,RestaurantsDelivery,BikeParking,RestaurantsReservations,OutdoorSeating,RestaurantsTakeOut,HappyHour,Caters,HasTV","Burgers, Bars, Nightlife, Restaurants, Chicken Wings, American (Traditional), Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:0-21:0'}"
8-EVsgJWjva29XMuVW2gPA,Nouveau Bistro & Lounge,Concord,OH,41.6647396,-81.24140809999999,4.0,53,1,"RestaurantsReservations,Caters,BusinessAcceptsCreditCards,HasTV,OutdoorSeating,RestaurantsTakeOut,HappyHour,RestaurantsGoodForGroups,WheelchairAccessible,GoodForKids,RestaurantsTableService","American (Traditional), American (New), Bars, Seafood, Restaurants, Steakhouses, Nightlife","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}"
Rii85bzYKGC9P0zOyAem6A,Texas Roadhouse,Brooklyn,OH,41.4246092,-81.7383189,3.5,116,1,"BusinessAcceptsCreditCards,RestaurantsTakeOut,HasTV,GoodForKids,RestaurantsGoodForGroups,HappyHour","Restaurants, Steakhouses, American (Traditional), Barbeque","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-23:0'}"
yYHdC09T718YaF0KYb6rpg,LongHorn Steakhouse,Solon,OH,41.3958031,-81.4633444,3.0,62,1,"RestaurantsTakeOut,HasTV,GoodForKids,RestaurantsGoodForGroups,RestaurantsTableService,BusinessAcceptsCreditCards","Barbeque, Steakhouses, American (Traditional), Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
6aZlyyCp6l4xmjIu0E8_WQ,LongHorn Steakhouse,Avon,OH,41.467212449899996,-82.011351143,3.5,8,1,"HasTV,WheelchairAccessible,BusinessAcceptsCreditCards,RestaurantsTakeOut,RestaurantsTableService","American (Traditional), Barbeque, Restaurants, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
VobZRj98tDH7AaojYJD8Jg,Applebee's Grill + Bar,Murrysville,PA,40.422538,-79.661546,3.0,22,1,"GoodForKids,BusinessAcceptsCreditCards,HasTV,RestaurantsTakeOut,RestaurantsTableService,HappyHour,RestaurantsGoodForGroups,RestaurantsReservations,BikeParking","American (Traditional), Nightlife, Sports Bars, Restaurants, American (New), Burgers, Chicken Wings, Steakhouses, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
VVPwQdO6g9DHCgdBCIlBsw,Applebee's Grill + Bar,Strongsville,OH,41.312317,-81.823672,3.0,30,1,"RestaurantsTakeOut,GoodForKids,BusinessAcceptsCreditCards,HasTV,RestaurantsGoodForGroups,RestaurantsReservations,BikeParking,HappyHour,RestaurantsTableService","Bars, Chicken Wings, Sports Bars, Nightlife, Restaurants, American (Traditional), Steakhouses, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
NXERVbjRdwe0Deg4d_fVlA,Koto Ramen,Champaign,IL,40.110827,-88.231612,2.0,30,0,"Caters,BikeParking,RestaurantsTakeOut,BusinessAcceptsCreditCards,HasTV,RestaurantsDelivery,GoodForKids,RestaurantsGoodForGroups","Sushi Bars, Asian Fusion, Steakhouses, Restaurants, Ramen, Japanese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}"
VYpXvGPkx2k0lZlGry3HQw,Coach's Club,Cross Plains,WI,43.1142554,-89.6586769,3.5,28,1,"HasTV,OutdoorSeating,GoodForKids,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTakeOut,RestaurantsGoodForGroups","Nightlife, American (Traditional), Bars, Restaurants, Steakhouses, Sports Bars, Breakfast & Brunch","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0'}"
cOAjHOGcmXWJEd1Xo3xt0w,XO Seafood & Oysters,Beachwood,OH,41.462926,-81.47059499999997,3.5,33,0,"HasTV,WheelchairAccessible,RestaurantsTableService,BusinessAcceptsCreditCards,RestaurantsReservations,RestaurantsGoodForGroups,OutdoorSeating","Seafood, Restaurants, Steakhouses","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0'}"
mJbrw3Y3NOjCKj2I5t8YsA,Hellriegel's Inn,Painesville,OH,41.6937211,-81.2846589,2.5,18,1,"GoodForKids,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsReservations,RestaurantsTakeOut,RestaurantsGoodForGroups,HasTV,BikeParking","Venues & Event Spaces, American (New), Restaurants, Steakhouses, Party & Event Planning, Caterers, Event Planning & Services","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '10:0-22:0'}"
X0UQortyd6N6zFBVisY_gw,Feiler's,Madison,WI,43.036741,-89.45473299999998,3.5,9,0,"RestaurantsTakeOut,GoodForKids,RestaurantsReservations,BusinessAcceptsCreditCards,BikeParking,RestaurantsGoodForGroups","American (New), Bars, Nightlife, Steakhouses, Seafood, Pubs, American (Traditional), Fish & Chips, Restaurants, Supper Clubs","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0'}"
iEYCU5LV6FIr3kpvYltYrw,Cabin Club,Westlake,OH,41.460555600000006,-81.958732,4.0,146,1,"HasTV,RestaurantsReservations,RestaurantsTakeOut,HappyHour,RestaurantsGoodForGroups,BikeParking,BusinessAcceptsCreditCards","Restaurants, Steakhouses, Food, Bars, Nightlife, American (New), Beer, Wine & Spirits, Seafood","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}"
cpRiIxqubDa4JV58ZR7-cg,Pittsburgh Steak Company,Pittsburgh,PA,40.428324,-79.97809699999998,2.5,71,0,"RestaurantsReservations,HasTV,RestaurantsGoodForGroups,BikeParking,BusinessAcceptsCreditCards,RestaurantsTakeOut,GoodForKids","Latin American, Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '15:0-21:0'}"
NXTsT01IVpKYPpa_1L-Rlw,Applebee's Grill + Bar,Madison,WI,43.052315,-89.474307,2.0,67,0,"BusinessAcceptsCreditCards,RestaurantsTakeOut,HasTV,RestaurantsGoodForGroups,BikeParking,GoodForKids,RestaurantsDelivery,HappyHour,RestaurantsReservations","Burgers, Sports Bars, Nightlife, Bars, Steakhouses, American (New), Restaurants, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
mNsjRWm99TFmssgKJX_kyg,Great Scott Tavern,Euclid,OH,41.608624,-81.528842,4.0,83,1,"BusinessAcceptsCreditCards,HasTV,RestaurantsTableService,BikeParking,GoodForKids,WheelchairAccessible,RestaurantsReservations,CoatCheck,OutdoorSeating,HappyHour,RestaurantsGoodForGroups","Steakhouses, Bars, Nightlife, American (Traditional), Restaurants, Comfort Food","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0'}"
sGTMmemilgAl1tbP0aqc6w,Fitzgerald's,Middleton,WI,43.10859310000001,-89.5111557,2.5,39,0,"GoodForKids,RestaurantsGoodForGroups,BusinessAcceptsCreditCards,RestaurantsTakeOut,HasTV,BikeParking,RestaurantsReservations","Restaurants, Steakhouses, Barbeque","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
88_7allgDYlxedC9jP1j6w,Applebee's Grill + Bar,Willoughby,OH,41.606407,-81.437956,2.0,37,1,"HasTV,RestaurantsGoodForGroups,BusinessAcceptsCreditCards,GoodForKids,RestaurantsReservations,RestaurantsTakeOut,BikeParking,HappyHour,RestaurantsDelivery,RestaurantsTableService","American (New), Nightlife, Sports Bars, Chicken Wings, Restaurants, Steakhouses, Bars, Burgers, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
cAX-srNrvlifjfov_jpQ1w,Texas de Brazil,Pittsburgh,PA,40.4342885,-80.0052397,4.0,295,1,"OutdoorSeating,RestaurantsReservations,BikeParking,BusinessAcceptsCreditCards,RestaurantsTakeOut,GoodForKids,WheelchairAccessible,RestaurantsTableService,RestaurantsGoodForGroups,HasTV,Caters,RestaurantsDelivery,HappyHour","Venues & Event Spaces, Event Planning & Services, Restaurants, Brazilian, Steakhouses","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}"
HsAVVdyrzSPORCrpHbMg9g,Nineteen10,Kent,OH,41.1521348,-81.3561211,3.5,12,1,"RestaurantsGoodForGroups,RestaurantsReservations,BikeParking,BusinessAcceptsCreditCards,HasTV,GoodForKids,OutdoorSeating,WheelchairAccessible,RestaurantsTableService,HappyHour","Cocktail Bars, Steakhouses, Nightlife, Bars, Restaurants, American (New), Lounges","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}"
RPe_cSOxq_qkG-LbxBlOyw,Hyde Park Prime Steakhouse,Pittsburgh,PA,40.446175,-80.0082771,4.0,223,1,"RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsGoodForGroups,BikeParking,HasTV,HappyHour","Restaurants, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:0-21:0'}"
CLSRz9E-HmQRDwV2_smoDA,Ichiban Hibachi Steakhouse,Pittsburgh,PA,40.4879535,-79.8869153,3.5,100,1,"HasTV,RestaurantsReservations,RestaurantsTableService,BusinessAcceptsCreditCards,RestaurantsTakeOut,RestaurantsGoodForGroups,WheelchairAccessible,GoodForKids,HappyHour","Sushi Bars, Steakhouses, Japanese, Restaurants","{'Monday': '16:30-21:15', 'Tuesday': '16:30-21:15', 'Wednesday': '16:30-21:15', 'Thursday': '16:30-21:15', 'Friday': '16:30-22:15', 'Saturday': '13:0-22:15', 'Sunday': '12:0-20:45'}"
KBBXaD0FXDTpFuTuSJ6yHA,Applebee's Grill + Bar,Pittsburgh,PA,40.429457,-79.811206,2.5,29,1,"BikeParking,GoodForKids,RestaurantsGoodForGroups,HasTV,RestaurantsTakeOut,BusinessAcceptsCreditCards,HappyHour,RestaurantsTableService","Sports Bars, Chicken Wings, Bars, Sandwiches, Nightlife, Restaurants, Steakhouses, American (Traditional), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
Vj1_2pERP4QRALtERvXFqw,Porter's Steakhouse,Beachwood,OH,41.460381,-81.492778,3.5,7,0,BusinessAcceptsCreditCards,"Restaurants, Steakhouses, Seafood",
LwyHsVK0koh-N-FwqY1N1w,Osso Farm Restaurant,Chardon,OH,41.622191,-81.157344,3.5,13,1,"WheelchairAccessible,OutdoorSeating,DogsAllowed,BusinessAcceptsCreditCards,RestaurantsTableService,RestaurantsReservations,HasTV,HappyHour","American (New), Restaurants, Desserts, Food, Farmers Market, Steakhouses, Local Flavor","{'Monday': '0:0-0:0', 'Wednesday': '11:0-15:0', 'Thursday': '16:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-14:0'}"
axGP6FXAZlBdmdN9juu1tQ,"Miami Nights Grill, Bar, & Lounge",Westlake,OH,41.474456,-81.90065799999998,2.5,26,0,"Caters,OutdoorSeating,RestaurantsReservations,HasTV,RestaurantsTakeOut,WheelchairAccessible,HappyHour,GoodForDancing,BusinessAcceptsCreditCards,RestaurantsTableService,RestaurantsGoodForGroups","Steakhouses, Seafood, Restaurants, Nightlife, Dance Clubs","{'Tuesday': '17:0-22:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '13:0-20:0'}"
6keyv1LcbzdD8MCrRaA0nQ,Outback Steakhouse,Madison,WI,43.06588720000001,-89.5239951,2.5,78,1,"RestaurantsTakeOut,OutdoorSeating,RestaurantsReservations,BusinessAcceptsCreditCards,GoodForKids,Caters,HasTV,RestaurantsGoodForGroups,RestaurantsTableService,BikeParking,RestaurantsDelivery","Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}"
qLy2F9EzCsFYIKd40OJvZA,Red The Steakhouse,Pittsburgh,PA,40.44141389999999,-79.9947082,3.0,58,0,"Caters,RestaurantsReservations,HasTV,RestaurantsTakeOut,HappyHour,RestaurantsGoodForGroups,RestaurantsTableService,WheelchairAccessible,BusinessAcceptsCreditCards,OutdoorSeating","Restaurants, American (New), Seafood, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '17:0-21:0'}"
x_AmiOc8DPAyHe5VeoDYEw,Applebee's Grill + Bar,Pittsburgh,PA,40.426319,-79.88890400000003,2.5,34,1,"RestaurantsTableService,WheelchairAccessible,GoodForKids,RestaurantsTakeOut,HasTV,HappyHour,RestaurantsGoodForGroups,BusinessAcceptsCreditCards,RestaurantsDelivery","Steakhouses, Bars, American (Traditional), Nightlife, Sports Bars, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
fROpvJ_V9q6dAXbi4VwtoA,The Capital Grille,Lyndhurst,OH,41.502243,-81.5014604,4.0,131,1,"CoatCheck,BikeParking,HappyHour,WheelchairAccessible,RestaurantsReservations,RestaurantsTableService,BusinessAcceptsCreditCards,RestaurantsGoodForGroups,HasTV,RestaurantsTakeOut","Wine Bars, Nightlife, Steakhouses, Bars, American (Traditional), Seafood, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:0-21:0', 'Friday': '11:30-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}"
WwQ0sr3wDk2jCMre_3mS7A,Big Red's Steaks,Madison,WI,43.07333610000001,-89.396349,3.5,17,0,"RestaurantsTakeOut,HasTV,GoodForKids,BusinessAcceptsCreditCards,RestaurantsDelivery,RestaurantsGoodForGroups","Restaurants, Steakhouses","{'Monday': '11:0-23:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-3:30', 'Thursday': '11:0-3:30', 'Friday': '11:0-3:30', 'Saturday': '11:0-3:30'}"
z9raV7X7cMhGhsOP-bxr7A,Wasabi Japanese Steakhouse,Independence,OH,41.4001282,-81.66209980000002,3.5,186,1,"GoodForKids,RestaurantsTakeOut,RestaurantsGoodForGroups,RestaurantsReservations,OutdoorSeating,BusinessAcceptsCreditCards,HappyHour,WheelchairAccessible,HasTV","Sushi Bars, Steakhouses, Restaurants, Japanese","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-22:30', 'Saturday': '14:0-22:30', 'Sunday': '12:0-20:30'}"
uDOVASe87LwFFl3Wau5AXg,The Lot at Edgewater,Oakmont,PA,40.5134185854,-79.843872169,3.5,88,1,"OutdoorSeating,BusinessAcceptsCreditCards,HasTV,RestaurantsGoodForGroups,GoodForKids,HappyHour,RestaurantsReservations","Food, Breakfast & Brunch, Diners, Coffee & Tea, Steakhouses, Cigar Bars, Bars, Restaurants, Nightlife, Sandwiches","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}"
QqbZA4r5g1vCbOxOAKJgWg,Tessaro's,Pittsburgh,PA,40.462808,-79.9506473,4.0,442,1,"HasTV,GoodForKids,RestaurantsTakeOut,BusinessAcceptsCreditCards,BikeParking,RestaurantsGoodForGroups","Burgers, Steakhouses, American (Traditional), Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}"
1p6qHrapvuKpbZGLT9qskw,El Patio,Champaign,IL,40.08182670000001,-88.296002,3.5,43,1,"RestaurantsTakeOut,RestaurantsDelivery,RestaurantsGoodForGroups,BikeParking,OutdoorSeating,GoodForKids,BusinessAcceptsCreditCards,Caters,HappyHour,RestaurantsTableService","Mexican, Restaurants, Caterers, Event Planning & Services, Steakhouses, Salad","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}"
CpNMXASiwtJv5eCDf0n63g,Alexander's Steakhouse,Champaign,IL,40.136796,-88.245076,3.0,81,1,"BusinessAcceptsCreditCards,RestaurantsReservations,RestaurantsGoodForGroups,RestaurantsTakeOut,GoodForKids,HasTV,BikeParking","Steakhouses, Seafood, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
jqBUVAWJRJ6QIGXVuhdVvw,Cadillac Ranch,Pittsburgh,PA,40.4394024356,-80.1478385925,2.5,210,1,"BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsTakeOut,Caters,GoodForKids,RestaurantsReservations,RestaurantsGoodForGroups,BikeParking,HasTV,HappyHour,RestaurantsDelivery","American (Traditional), Restaurants, Breakfast & Brunch, Steakhouses","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
oq9bF1KUzSldObMSQ_aalQ,Quaker Steak & Lube,Valley View,OH,41.40071500000001,-81.62562199999998,3.0,137,1,"GoodForKids,BikeParking,OutdoorSeating,BusinessAcceptsCreditCards,RestaurantsGoodForGroups,HasTV,Caters,DriveThru,RestaurantsTakeOut,RestaurantsReservations,HappyHour,RestaurantsDelivery","Chicken Wings, Nightlife, American (Traditional), American (New), Restaurants, Steakhouses, Burgers, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
