user_id,business_id,text,date,compliment_count
ajvtJjaUcgukamiyCiwuYg,CsbNmQqu9dKFrgcIItevYA,Hope you aren't hungry. Sat here for an hour...got one drink....,2016-07-18 23:42:07,0
lN400ckm9JAMqq5_nsmBEA,JLbgvGM4FXh9zNP4O5ZWjQ,The get a table process is wack! Way over engineered especially when there are visible tables available.,2015-05-06 16:17:12,0
Zh2qqS9V4O9eOdzWDGUnhA,5YyLWps6xL372Lj2hRlPQw,"Fun place, great food. Definitely worth checking out.",2015-07-01 13:15:27,0
mwEFBv2HxqiOZnOxNK5LXQ,QJ1YpQLVuentjgTQqNqqpw,Love the cozy and modern atmosphere at XO!,2011-02-23 22:36:13,0
ltLaVwM-QTDgLBoYD-1UhA,MgScNgEPoNExpCOwcgQR3g,Love the service here the wait staff is awesome and good so fresh.,2016-06-12 20:57:32,0
cDhs0eRMGtVVXzr5eiGiIQ,RJNAeNA-209sctUO0dmwuA,"and a  with a soft-cooked egg on it, of course!",2014-11-10 23:38:17,0
owj_Ij0UvMi8ZiGa_Y_deg,PKjdnTWQSygpOjlWl8VzrQ,stop the presses they have blue moon. i repeat they have blue moon ice cream,2014-06-07 19:29:55,0
PuCMCx8LvgUWgZhnt2PHJg,4sRJvmKh43AqMRrjdwEdwA,Love the salmon,2014-03-24 23:22:46,0
H5d_nFqzwrREE-YduK2ABg,UCJpL9VFk3g1B2gjRlLy_g,"Chocolate Souffle Cake, so good!",2012-02-14 18:04:13,0
9ROx8_SMW8b9WAQBbuNWmg,1HtxtLaFgTeerAuF9Q5jRQ,Used to be good a few years ago. No longer.,2014-02-16 20:54:26,0
L9ZJpCQgXzfNXiJI9ahyZw,lpxj6LFir23Ds6swW8a6fg,Great view and reasonably priced Yuengling on the patio.,2014-07-25 03:58:21,0
s7sqJMhBtBjd8AmUF-aCtQ,t2O4Qx74U_IfBzDHJzvUCA,5 stars. Breakfast unbelievable.,2015-04-12 12:19:54,0
GLjJ1WZDmVuCguPr7mKw5Q,JLbgvGM4FXh9zNP4O5ZWjQ,Virtually empty for Sunday brunch! Taking a while to get our food though. :-/,2012-03-11 18:10:44,0
tOdJethFY2mgwwwmDjYrkQ,2ALi7ZYvil-BAXFa3CMUyA,Great food! Great service! No complaints.,2015-12-27 03:10:26,0
TqnFxFHEOvaGea9Lzn7wqA,x_AmiOc8DPAyHe5VeoDYEw,"Jayde is an amazing, attentive, enjoyable server. Try to get her if you can!",2016-12-19 13:53:19,0
TyLGnt454LvVYKOdVFsWbA,JLbgvGM4FXh9zNP4O5ZWjQ,The food is amazing! The only flip side is the tiny seating. You almost always end up talking to your neighbor.,2015-12-14 02:00:17,0
vSba-7MjISRt8Sd3kguEhA,KGpsB2dsdkxl8SGVUlJbZw,I like Outback but their service sucks,2015-04-19 18:45:07,0
tC7MoM-Hes2cKl-s_4JIMg,1MrJJ9tyNyfFrxaNZ67xFg,"Good food! Nice , quiet atmosphere",2013-09-24 18:23:59,0
agXJ2q1yxRupMSBCT-FFXA,Csj88GuxCXO-24VQraitHQ,Pick two lunch special!,2013-11-19 16:10:23,0
20Bi5z09n_fcEZ5jvUdcVA,47me-6Zme7RYR0zEonfaHg,Love this place,2016-04-02 04:08:11,0
7VnqnY6jwdGYa2Q17vXegQ,QqbZA4r5g1vCbOxOAKJgWg,Take out time.,2013-10-02 23:55:48,0
rg5SpALaZpXlu1yCiMl1HQ,JLbgvGM4FXh9zNP4O5ZWjQ,$5 bloody mary bar for brunch! Great vodka and tequila infusion options,2012-02-25 18:17:22,0
A6SYPMtJt0xFzgZa8WwzPA,S7ECG2HNltSWFo1FcFTwFQ,"Outback is great, but beware the upper st Clair football games. Go on one of those nights and you're bound to have a couple hours wait",2012-02-24 19:43:06,0
yMR00Vkq46IBebHjtDoygQ,Ywdy4YARQK1ZWOCDzZDi-w,Great happy hour 5-7 M-F!!,2012-07-10 22:37:07,0
UsmTxWbobLsI6WR1Db0W7A,Lyn5sYu1rfxdmntbaOoZJg,Can't sleep ..... WINNING!,2012-01-08 08:07:25,0
4wp4XI9AxKNqJima-xahlg,JLbgvGM4FXh9zNP4O5ZWjQ,First time here!,2011-05-31 21:58:02,0
T76-jKiHe5Fz5qTjQQlWoA,IUmylj6lLBFUyQtBnxB_jQ,"4$ maki rolls, not bad, kick ass drink special. non sushi Items not good at all",2014-02-03 22:17:12,0
KImDfKRpLV1vv7in15gehg,_dcX-gXs3VxTBmURWdnTOw,$1 off glasses of wine on Wednesdays,2016-06-03 00:03:03,0
NxtYkOpXHSy7LWRKJf3z0w,JLbgvGM4FXh9zNP4O5ZWjQ,"Probably the most epic Bloody Mary bar of all time! Oh, and I must also mention that there is one for the bellinis!!",2015-05-04 20:06:22,0
_oHsBD5QpTeI_rScLpc_Jg,QqbZA4r5g1vCbOxOAKJgWg,Best burgers in burg! No question :) Puts primanti bros. to s,2017-04-01 00:37:57,0
RgTByLRNRTJNmeWgp6Kg4Q,Qw45ZqhBR0VI5_cI60SgeQ,Mmmm. New York Strip and lamb chops.,2011-12-18 22:55:13,0
CTaZ3ebFGQMHaLZhnO2EuA,nRmTDIs3Gbis9aX2-v1qcw,"Good TVA, nice casual atmosphere, bartender is friendly",2014-05-15 00:41:30,0
xuv8Uk0tixWo7yROVNSSeA,QUvT1bLQ1qBxkWhLUa_FBA,Baked Brie is to die for! I go just for this and the chips and dip!!!!!,2013-10-17 20:42:00,0
UsmTxWbobLsI6WR1Db0W7A,Lyn5sYu1rfxdmntbaOoZJg,Startin' off the long forth weekend at the drum bar soaking my liver in Russian vodka!,2011-07-01 01:50:05,0
oY4kKySlNnPvemugCA8m_Q,qb8TiKsNTUqq4P-u6zQLDg,Loved the Pot Roast Nachos. You gotta try them.,2015-05-20 14:15:57,0
WsXMA9hFxy1_C42bFl6XGA,CsbNmQqu9dKFrgcIItevYA,Nope. Go somewhere else. Too many better places downtown.,2017-01-21 02:26:01,0
OpC3aXiae85C3jazi9IFBg,Rii85bzYKGC9P0zOyAem6A,I'd take advatage of call ahead seating. Almost no wait.,2018-05-04 23:13:51,0
XgmEAWKBxlQ3vetV5ZXeow,4A1ariVt4NG98LzPjjRpkQ,Sleek interior,2013-08-02 23:24:22,0
y8rcDJdocgCbiZMl3If-Uw,0gbi6kYiAOnFwfZ_2_dXSA,Prix Fixe all day Sunday for $19.9,2012-01-15 22:57:12,0
TfPoBNbVwDzagjiR3cPX0g,binymvD2QxETihoAmHOMSQ,The Sangria goes hard!!,2015-05-09 00:00:42,0
MEZircit9fcbOQ2S_85jKQ,JLbgvGM4FXh9zNP4O5ZWjQ,Pub burger and an Anderson's Hop Ottin' IPA is the answer here.,2014-11-16 21:49:20,0
vInhYl7i3v9UsYkmcm_ZUA,L95ppCbcWAt4LUWrCiEvPg,Oyster on half shell,2014-02-21 00:48:24,0
GPMFCrA0DnKbcJIhK6n2RA,L95ppCbcWAt4LUWrCiEvPg,Cheers Eat up Ladies!!!,2013-12-14 02:33:25,0
Fmq0K0QZNJ9_m7NcV0TqbQ,t2O4Qx74U_IfBzDHJzvUCA,"Awesome always consistent, staff is outstanding!!",2015-04-05 15:56:42,0
8ugd_yB1RecZMCWfSsr3GQ,JLbgvGM4FXh9zNP4O5ZWjQ,"Get the bread pudding,  they make it with banana bread.",2013-03-08 02:47:15,0
F1rCCgUnEm5BdOkdpcxaQg,wHy5uBfkwEAbf-6UbZT6lw,A eastlake must not go dirty table and 15min waiting for a waitress place is empty except the people drinking at the bar at 10:30 am no waitress yet,2014-03-08 15:30:05,0
ktiweludam_291lfmJ6FKg,Szl3MsKnwryJGYuPRPMaIg,Ask for Liz!! The service is GREAT!!!,2014-06-29 00:30:34,0
KImDfKRpLV1vv7in15gehg,_dcX-gXs3VxTBmURWdnTOw,Call ahead for reservations,2010-10-30 01:24:28,0
6XJrBy1DtlHvzeAAAT2ltQ,JLbgvGM4FXh9zNP4O5ZWjQ,Definitely try the libations! Amazing!,2013-07-14 16:15:35,0
H5d_nFqzwrREE-YduK2ABg,RPe_cSOxq_qkG-LbxBlOyw,Love the wedge salad and the pretzel bread sticks!,2012-04-07 21:20:24,0
fVAr-9ICfZMfJk9ow95cBg,szGbmw_vq3kVU4SfK1x6Sw,The sides are definitely portioned to share!,2017-01-08 14:28:13,0
yqcWOC-5Jl-BJ8kSkKQB2A,SvxSoyZn0WW0c7bFLIYfMA,You are given fresh rolls to start!,2016-10-26 13:58:58,0
CTaZ3ebFGQMHaLZhnO2EuA,wHG_iKBpUfizBFIGqoaUnQ,"The most amazing place to grab a drink after shopping, then indulge yourself in an amazing meal. Staff couldn't be more helpful, food was fantastic, and we had another memorable night",2013-11-25 00:27:38,0
BYHm-dCBHRtiUDgOfFgLhw,lpxj6LFir23Ds6swW8a6fg,Drinking and being stupid with the knucklegraggers i work with...,2013-05-01 22:09:13,0
Ywb0YSpzwf26koZsaoWumQ,VDn6tM_Q_08CVuNHSUH4Lw,Best bar food in Lakewood and the owner's good people.,2016-04-05 05:35:01,0
hkLERFVXO07vFNN5Ws_IAQ,7bQU0QI_YID3MgZirZHmSg,Sit outside. Get the truffle chips. Lobster pizza also amazing.,2011-06-21 16:44:02,0
Na3FnrwMltjTDWN4JjeKIA,t2O4Qx74U_IfBzDHJzvUCA,"$$$$$ steaks start at $45, all sides extra. Food is crazy good. Worth it if someone else is paying....",2014-05-29 00:57:24,0
yVMvS4Q7JTxHALm8CTwSZQ,RPe_cSOxq_qkG-LbxBlOyw,All their coffee is French press. This is a good thing!,2016-11-06 00:00:10,0
NNgbr8-snO96mgkUC43nkw,7eLUaZwipH_uwfvv-_WafQ,Food was average. The stuff was polite but our waitress was not very attentive.,2015-11-09 10:07:42,0
vHv22eQejDpaySLbG1zIFg,v1CscQ5oHCRGVyaIcWPf0A,Oh ya..... That's why we don't do Applebee's at 5:50pm on a Friday...,2013-04-26 21:53:38,0
vInhYl7i3v9UsYkmcm_ZUA,mZYKqiK-9fzifbFbeEbP1w,get the apple pie!!! the apple pie!!!,2012-11-17 00:35:41,0
ZNIn9PC0sHumZ0r5PG8tLQ,6okGKL2PA7kkc-GjZzNHnA,Best supper club for miles around!!!the beautiful bar,2015-05-04 20:30:08,0
owj_Ij0UvMi8ZiGa_Y_deg,Im0hMcWaqWIzuBM8xILDsA,The steak linda,2011-11-13 01:38:27,0
z0R494JwBcMDVt41_B2jPg,7bQU0QI_YID3MgZirZHmSg,Best romantic view of the falls! Request a table for the view.,2016-03-09 23:12:19,0
9M3gY85BdlzFidhQyA5o9A,ewEDv_q-K0fV0FepkHB8sA,Late night steak is a must!,2013-03-16 03:18:38,0
vlu3tkXF9uMgzyWgHnS0sg,6wwz7b5xehEilPx98ZnZtA,Join email club and I'm getting free booming onion,2013-10-14 18:36:22,0
ZueGm1muXi0U2yzbFdDZ7g,RJNAeNA-209sctUO0dmwuA,I like there cheese plate. Yummmy,2016-02-10 05:21:15,0
XuKQM8s9YGn2wlh_BrFIoQ,Rii85bzYKGC9P0zOyAem6A,The ribs. ..yummmm,2013-11-02 20:12:54,0
4xYqc7qAdc3mSwzgCtdMkg,dh1S06LtJqMRRpGcePn5Cg,"When ordering take out, make sure you call the take out number, not the bar.  Makes pick up easier.",2014-02-23 17:11:12,0
j8MY1eboWGfQR9ptjJRtKw,tORH_LDga3t1bbuluhuxiQ,Gets better every time!,2012-01-07 03:52:23,0
A0ssDikuj0SQr9mVqnh91Q,JLbgvGM4FXh9zNP4O5ZWjQ,Make reservations. Always!,2015-07-14 22:57:14,0
r-zUIQPaHzvIyL93wQaoiQ,iSOaf_-deg1nIlCm3cuzvg,Handling the less than stellar chowder situation.,2014-02-10 18:24:27,0
_-yFnMPrRqMqc07SeIBDDg,VGxJbglGlx-a7Gdc55Q6jQ,Yummy! Their groupon deal is fabulous,2016-06-13 04:34:59,0
YdsGKfouWTfrobm6xI9Jfw,RJNAeNA-209sctUO0dmwuA,House burger was the shit. The egg was perfect and fries were just right,2014-11-05 21:49:58,0
_akpHhPsVduoEUOct0fhrQ,2ALi7ZYvil-BAXFa3CMUyA,Even if you make a reservation be prepared to wait upwards of 30 minutes for your table.,2011-09-17 00:58:49,0
DIqmYwkcPFcYnEpWvzXeOQ,ntds2JP29DPYp765oFqptw,They have all type of lives music here!! Just call in before to see what type of music they have going on!,2015-08-27 01:47:09,0
AohUzvvvyfLmID3RTF1adw,Occo0_pOXAUG-eL6gazeGQ,Monday night 6.99 burgers. Selected apps are half priced. Domestic talls $4,2016-03-28 21:07:03,0
owj_Ij0UvMi8ZiGa_Y_deg,QToLw4ijAdErQ906aqr5aw,Great old house. Chilean sea bass was fantastic.,2013-07-31 01:09:19,0
dl8X1gctvSmJzUKwPj50Vw,w6F502EKMyn3ONbGT2bQxw,Horrid service and dirty resaurant. Used to be the place to go. Never again!,2015-05-04 04:43:56,0
EtxsD-Jbyxh7TsaWHtGCew,LFdlt3HzTGGvzgfwzYjCVw,"Live music, too loud though",2018-01-14 03:31:05,0
a4QvA2tckKWVLtKEhoFHig,d6VYQbeTZ_WdD8Uuhh35dg,"Killa food, great ambiance, and service rocked!! Everyone go there!! So good!",2015-10-19 02:13:03,0
MX2MgFI7ziCCLSvONz_WBg,I6ocB-D9EAlk3Y9xGll1qA,Ask for Amy!!!,2011-09-20 00:13:35,0
JDvHUZmWy_cYe-j76gZOXQ,_VHU9KZUHRLp2Hc2JOKlYg,"Great bar menu, and the Gingembre Fizz is delicious",2015-04-02 22:31:05,1
g7thn7odpXlknEpBC8gmjQ,Lyn5sYu1rfxdmntbaOoZJg,"Free beach towel, woo hoo! lol",2012-07-03 21:24:28,0
B-60XQ_fR72PevFzHM-ieQ,_VHU9KZUHRLp2Hc2JOKlYg,Elite event!,2011-09-26 22:19:34,0
9gnCZKAVRi_dZmHC7r5N0Q,2MnNaZcNG_2whC9NyL4qgA,The wings and service were excellent today!,2014-02-27 21:14:51,0
UxfkYd_1OfEL9WDK-5Onkg,YohEZMYpKrf-3fyPASKLew,The cinnamon butter and rolls are amazing! There are peanut shells everywhere!,2012-07-16 00:33:40,0
59hs9tR5xf4FeTLVqaeffA,CsbNmQqu9dKFrgcIItevYA,legitimately the worst service ever!!!!!!! food is good but horrendous service.,2016-11-13 15:55:00,0
wPEqxgToMDxzxHP5XUeZRg,w6F502EKMyn3ONbGT2bQxw,Outside there is smoking which can be insane. FYI.,2014-08-09 21:15:54,0
by5zen9RLjr0nRKZJOwLfQ,BiMWzRn7ppT_zgoY37yNVg,Try the Blue Heron martini!,2017-02-24 23:53:37,0
jiPiMaNJyEwXO5YKriw49g,H-wMVXewXX8DmY7uF2pwYA,.....hmmm.  service levels are horrific.,2013-10-19 05:45:14,0
ee-7uAMeO9kqvQ93gGmPbw,4hJHSMKyKJRl50k9EM6jkA,First time,2010-11-11 02:28:12,0
mDIfsLQnfud0uGXKi9lAIA,vOY6w1Q45Iod8sy2c8zetg,One of the best steaks in Cleveland.,2013-01-28 01:37:14,0
vInhYl7i3v9UsYkmcm_ZUA,mZYKqiK-9fzifbFbeEbP1w,"Food was good...I really enjoyed the lobster tail...steak was a little tough, the top sirloin. About to eat the apple pie, it looks amazing!",2012-10-14 22:48:32,0
1W3_JUSkH5tsrIWdIXoK-w,QqbZA4r5g1vCbOxOAKJgWg,The best. Next to Burgatory!,2011-08-27 00:02:25,0
8lYZfCudBqMghLOy3xnWPQ,z9raV7X7cMhGhsOP-bxr7A,Good service. Fresh sushi. Fun decor.,2015-07-09 14:59:02,0
4wp4XI9AxKNqJima-xahlg,Lyn5sYu1rfxdmntbaOoZJg,It smells like smoke...,2012-07-12 23:32:16,0
g7thn7odpXlknEpBC8gmjQ,Lyn5sYu1rfxdmntbaOoZJg,Grand View Buffet is excellent,2011-09-25 15:48:46,0
tz9MHDH9f0PZrrVmno3qRQ,fzL7sTgCYhoSIUpcQ7mrBA,Great atmosphere and good food!  Staff is very good as well!!,2016-06-12 20:37:44,0
Ki3WXOjCrCLCi_xEqSpcvg,gVrOjfdnijDwxivLTHiBAg,Love the 2 for $20.,2010-10-27 21:21:46,0
3R3wbFhMhT-wVVtuOttHMw,p5TW1LnrPWYnZr2SNe6aiA,New location. Bar area in front opens up into a quasi outside patio.,2013-06-22 15:39:43,0
Txrxk61UUWarchqCIlN8ow,z9raV7X7cMhGhsOP-bxr7A,Great! Amazing food.,2015-11-25 02:38:06,0
4wp4XI9AxKNqJima-xahlg,L95ppCbcWAt4LUWrCiEvPg,Scallops yummo!,2012-03-01 19:24:56,0
uf1UdKswKWOqFLUvRvvbzA,d6VYQbeTZ_WdD8Uuhh35dg,Yummy yummy seafood,2012-02-18 00:28:47,0
4s_zxWFUqW6-TKYMPYUOiQ,lrL8WPWBesBm2cfUoLvwJA,"Friday, Saturday night are busy expect a wait. Plenty of tvs to watch at the bar.",2018-01-06 01:24:18,0
PuCMCx8LvgUWgZhnt2PHJg,w1c_Uy60LSDiMsSjAsEqkw,Awesome new bar outside,2013-08-01 23:38:20,0
uLWWpi62JJLnTh7UciJFHg,j4jsgp-e315s11ehJfRzAA,Happy hour is from 4-7pm,2014-03-28 00:55:54,0
tz9MHDH9f0PZrrVmno3qRQ,fzL7sTgCYhoSIUpcQ7mrBA,Food is very good and great Bar staff. Prices are fair for what you get,2016-04-04 22:28:19,0
Ohl5mUPenm362If7RAalmA,JLbgvGM4FXh9zNP4O5ZWjQ,Pioneering restaurant and an inspiration to all else that is trendy and delicious.,2015-07-18 01:39:01,0
ipDRBZ7qsj9CdO2zuqWGMQ,VVPwQdO6g9DHCgdBCIlBsw,New tvs. $4.50 apps after 9 sun - Thurs,2011-04-04 00:44:03,0
CH9VC7aLLsV8NFdaoU_uog,nTj1Yi5TyRErrP8k8H3C3g,Traditional Wisco supper club on Madison's lovely Northside.,2014-07-25 02:26:08,0
U92V-gp13uMZL-sl_naTHA,Lyn5sYu1rfxdmntbaOoZJg,Winner winner chicken dinner.,2014-03-22 20:32:14,0
UpKyMVk02grOEJDPPsbZjQ,YohEZMYpKrf-3fyPASKLew,Cactus blossom with yelp check-in !,2016-02-18 04:11:52,0
Rrt9Pv93dnaAWHb7Y0Ro3A,QUvT1bLQ1qBxkWhLUa_FBA,Amazing.,2015-04-17 20:44:31,0
YrlNGnrofZHseVYxrLrvJA,JLbgvGM4FXh9zNP4O5ZWjQ,Make a reservation! This place is busy even on a Sunday night.,2013-07-07 22:42:39,0
7FAWEeRGS1IqKDjrY7uwaA,6RmdqLK1H5aodAA8t7Yl2A,They are not heavy handed with the booze here. Go with a beer.,2012-04-08 16:50:09,0
wjz6FlJ_qyKJEsHQt5kk2A,PFr2uIXNFKya1Fy46dW-zg,Can't go wrong with truffle fries and a nice glass of wine,2018-02-01 01:32:23,0
pXFbXy_8S36V5kzicY15uQ,_VHU9KZUHRLp2Hc2JOKlYg,"The new menu sucks! Bring back the old menu! I'll still go for Erin's martinis though, they're the best!",2016-02-24 21:33:37,0
rZQCd47n7OwPd71igVX6Og,KBBXaD0FXDTpFuTuSJ6yHA,"Ugh, I'm at Applebees. Okaaaaay. +_+",2011-08-20 23:18:31,0
b8sSNsspH214sl2o6fYYuQ,5YyLWps6xL372Lj2hRlPQw,Been there a few times. Kids like the burgers and fries.  Appetizers are good !,2015-08-11 17:30:25,0
IpReaQYuXO_nB07xnkHuNw,H-wMVXewXX8DmY7uF2pwYA,The pear wontons are ahhh-may- Zing,2011-12-22 12:38:13,0
KImDfKRpLV1vv7in15gehg,PV9CdNFDOX4_zWm3Sy3W8g,"Love the bartenders at lunch.  Eventhough i dont get alcohol, its faster to get good service with a fantastic set of personalities",2015-08-27 17:05:09,0
YM_cj5J1g5AQDzwAB9L_bw,6RmdqLK1H5aodAA8t7Yl2A,Great view of Pittsburgh. Delicious!,2014-08-19 01:00:25,0
d13uLpOZJpMMTWKjSmOyLA,6okGKL2PA7kkc-GjZzNHnA,Steak,2013-01-24 01:38:47,0
EtxsD-Jbyxh7TsaWHtGCew,LFdlt3HzTGGvzgfwzYjCVw,Patio is open! Nice place for happy hour,2017-05-31 21:42:08,1
TM4_RljHxrqoFrDxfSeSOA,ZeN8xHEhsPS-amDyZSYJ9w,Food is exceptional.,2017-05-22 15:36:29,0
BOUlL0dbyCR4BgylUsZbhA,IUmylj6lLBFUyQtBnxB_jQ,Thursdays half off sushi,2014-07-27 23:07:56,0
voTmwjTzaKSq3a9Eiwy3DQ,z2RiCl_iU-8bM4Lj1zNL8g,Happy birthday to my fabulous hubby!! A more than satisfying meal.,2012-05-04 01:04:43,0
_7zgzdB1Qog-HUWQdbH0pw,_VHU9KZUHRLp2Hc2JOKlYg,Great meeting space!,2012-01-25 00:02:26,0
T76-jKiHe5Fz5qTjQQlWoA,ihTl21FfAYXzGoM-Gu8U3A,"Great spicy tuna roll, homemade spicy sauce that does not involve mayo",2013-08-12 22:12:49,0
Cw7BKIbqOgX6HMcHr3b7Iw,-bHpvkmiFzm_swHLYsGiqw,"Such a bummer they no longer offer transportation back to hotel.
It was a classy place.",2014-02-11 01:39:14,0
OVLK2vtzP6aKVhX-LfiJOA,w1c_Uy60LSDiMsSjAsEqkw,Went a few weeks ago. Decent food and nice atmosphere.,2017-01-24 10:59:26,0
P44rMHIMlDNntn6vDaGi0g,CySpYWrovIOGh7hdz9ahOQ,Cami T's groundhog hh!,2012-02-11 01:39:02,0
RXS_12jNCzzIncRRj28VHA,ewEDv_q-K0fV0FepkHB8sA,"Like good steak? Intimate, slightly retro atmosphere? Go here.",2013-11-24 01:29:36,0
Vc2LF9WWbzQ7LWdyOIMZEA,6RmdqLK1H5aodAA8t7Yl2A,Nice environment and good food.,2013-11-23 01:07:42,0
8fzFEsuzzxQGQTZSXE420g,795wIi2-x9RfndhVo0byaA,Stuffed banana peppers!!!,2018-05-11 22:23:42,0
iHe2FR5fOTDG-AEvxfUCNw,K8iNH0OEhS7vZLVyuO1v4A,Dinner for MBs birthday!,2012-08-11 22:07:23,0
M9TjYmTgHayJ22cNkyvW_g,L95ppCbcWAt4LUWrCiEvPg,They have the most amazing lamb bites! And the staff will pair everything with the perfect wine if you ask them for advice.,2014-03-02 23:17:15,0
f__n109EweC7uUuiBiK4Tw,7JOo6MO-bJMhfXobJG7SRQ,Good food,2017-03-18 22:42:22,0
ca___2Qaf5FFyPCf6T2eZA,JLbgvGM4FXh9zNP4O5ZWjQ,Now THIS is the way to do Lenten Fridays!,2012-02-24 16:42:08,0
H8_CsvX2W0y8ODS_WMc_dw,lpxj6LFir23Ds6swW8a6fg,Food was excellent!! Pricey but your paying for the view,2015-08-23 13:33:16,0
V-8fL-KJlcWRY2lxuiMfyA,RJNAeNA-209sctUO0dmwuA,They really need plastic cups for kids!!,2015-11-05 23:26:00,0
g0EQGDEVFl4DMN6jfarJFg,JLbgvGM4FXh9zNP4O5ZWjQ,Unlimited bloody mary bar for $15!!! Only in Pittsburgh.,2011-12-18 17:31:59,0
91koVXu54Y6tIiZKKxVmrw,jqBUVAWJRJ6QIGXVuhdVvw,Nothing great about this place.,2015-07-21 03:54:59,0
NxtYkOpXHSy7LWRKJf3z0w,wTjRn-n2wr6aLkNqFIuAGQ,"No reservations. You can call up to 1 hour ahead of time to put your name on the list, but cannot reserve for a specific time.",2015-05-02 21:03:50,0
uf1UdKswKWOqFLUvRvvbzA,uYoSb2rNi77LMQZ-Nn1Epg,"Food is awesome!!!! Rotisserie chicken was great. Love appetizers like fried plantains, sweet plantains and fried yucca!! Food is cheap and they do delivery. Street parking only",2013-04-22 02:42:04,0
sW-CNHEKz3Qy1L8c1EkaOA,2vzUzl31fFLHKhM6px-rbg,My tip? Don't dine here unless you're a cast member of Cheers and they know your name and favorite drink.,2017-01-27 04:57:42,0
TfPoBNbVwDzagjiR3cPX0g,gchI4BdZ76teMX9BsI2H-w,Try an Omlette,2016-01-31 17:49:00,0
ktiweludam_291lfmJ6FKg,Szl3MsKnwryJGYuPRPMaIg,Come early and often!!,2014-05-17 21:54:51,0
7Y_3MIQ4C24Ncv3x0qNu2g,ihTl21FfAYXzGoM-Gu8U3A,Just amazing. Everything from the service to the sushi!  Top notch!,2016-10-02 08:14:41,0
DEFk299pEBqKgUgQ703V9g,L95ppCbcWAt4LUWrCiEvPg,Great food and service.,2014-07-24 01:56:53,0
jiPiMaNJyEwXO5YKriw49g,H-wMVXewXX8DmY7uF2pwYA,Do owners care how clueless this staff is to their customers?????  Not good,2013-10-19 05:48:07,0
NfU0zDaTMEQ4-X9dbQWd9A,CySpYWrovIOGh7hdz9ahOQ,Yelp Cleveland staycation!,2011-01-19 23:37:37,0
0WGVTXqTdLsWjdwVJi4eiA,1njD5p7-FvV8uoHzwiVYCA,Don't get the smoked sausage and cheese board for $7.99. It should be half that at least as they only give you a couple of pieces each. I can get a whole basket of cheese curd in Wisconsin for 3.99.,2017-02-04 00:03:37,0
Zm0oEW1mSmc0zvPIPk1Ziw,ijRCz1YX5Ws2UW_2G0Bz7w,It was fine but I've had better experiences.,2016-07-04 19:39:38,0
ol41034oA4J6R-IpokhxIw,CgsUUVwL8EBqcHFxrtkFtA,Best fried pickles in the LAND! Hands down son!,2016-07-22 16:18:14,0
2IweYEr1K6vWxx428zZoVg,_VHU9KZUHRLp2Hc2JOKlYg,"Get the lobster risotto! Also they have half off bottled wine specials but I'm not sure if it's every day or specific days. I got the Conundrum bottle (white blend), I recommend this wine if you're in to blends.",2013-11-05 01:21:45,0
adtOywpRnG5-4mjQMQE1FA,d6VYQbeTZ_WdD8Uuhh35dg,"definitely great. visited during restaurant week for the she crab soup, blue marlin, chocolate caramel walnut tart, and oysters. all 3 course were on point, aaand impressive portions",2015-07-20 19:00:25,0
57w8gLY3f7OwGmWNtUIFIA,PKjdnTWQSygpOjlWl8VzrQ,"Known for pizza, but also has good pasta choices rich in taste",2016-11-13 01:04:05,0
MlnuJ7T14CE0JDK2ZIOx5g,t2O4Qx74U_IfBzDHJzvUCA,This may be the worse restaurant in Cleveland!,2018-03-15 21:09:11,0
VRi7aW1RTEERaphlXzvjOw,vv769u0PvdQhO5IIBFAcwg,Love this place! Very good sushi,2018-05-23 21:04:48,0
nqMG01GBhD381FKn0hixow,hP2DOm7E2H4P7MOS7XN_SQ,Don't get the bacon dressing on your glasses.,2017-01-28 18:56:24,0
Yk1CJvoqDlhkCWMEf-DtFQ,NSzhahVpI_B32snhJHM0HA,Armadillo punch is tasty.,2011-06-05 22:22:33,0
TfPoBNbVwDzagjiR3cPX0g,Rii85bzYKGC9P0zOyAem6A,Call ahead if you think they might be crowded,2015-04-05 20:05:57,0
owj_Ij0UvMi8ZiGa_Y_deg,5YyLWps6xL372Lj2hRlPQw,Sunday night cruise-in again!!,2012-07-01 21:04:24,0
Yv1OcofMRamkOmf5YPzY_w,8B7A5KqrrbxOlCX66hqfOg,"The specialty cocktails are delicious, of great variety, and though a bit pricey ($10-12), worth a try. The wife and I enjoyed a few. I will not forget the Kentucky Smash, and she was delighted with the Margarita.",2014-02-01 07:40:40,0
Rzg7CCDUt6lckXlTPBTcvg,RJNAeNA-209sctUO0dmwuA,Freakin AWESOME ribs on Thursday.,2014-05-23 03:27:44,0
tUFpWGbeMhC75zzkzGMrqQ,qELIf4gzE_vlteu7pO7TZg,"Terrible service, mediocre overpriced food",2015-02-08 22:16:14,0
s53lg6FLUHubh2WQAStz6w,eWer42jEQGG1o8mNQUk4Kg,"The sushi was good, the hibachi meal was only okay. My scallops were cooked perfectly, but my steak was overdone, you get way less veggies here than at comparable restaurants, and they were cooked a little too long as well. Also, my party was really rushed to order. I won't be returning.",2013-07-28 22:30:00,0
L9ZJpCQgXzfNXiJI9ahyZw,ihTl21FfAYXzGoM-Gu8U3A,Sushi omakase was excellent.,2016-10-24 10:42:06,0
